Category ID,Category,Event,Event description,Timepoint start,Timepoint end,Quantity outcome 1,Quantity outcome 2,Reference/link to data,Accessed on
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Water - New York - 2004,Etiology: Legionella pneumophila; Setting: Hospital/Health Care; Source: Other/Environmental water-Cooling Tower,2004-07-01,2004-07-01,1,2,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Water - New York - 2005,Etiology: Legionella pneumophila; Setting: Hospital/Health Care; Source: Drinking water-Community,2005-12-01,2005-12-01,1,4,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Water - New York - 2007,Etiology: Legionella pneumophila; Setting: Assisted Living/Rehab; Source: Other/Environmental water-Cooling Tower,2007-09-01,2007-09-01,1,4,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Water - New York - 2008,Etiology: Legionella pneumophila; Setting: Community/Municipality; Source: Other/Environmental water-Cooling Tower,2008-06-01,2008-06-01,1,12,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Water - New York - 2008,Etiology: Legionella pneumophila; Setting: Assisted Living/Rehab; Source: Drinking water-Community,2008-07-01,2008-07-01,1,13,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Water - New York - 2008,Etiology: Legionella pneumophila; Setting: Assisted Living/Rehab; Source: Drinking water-Community,2008-09-01,2008-09-01,1,3,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Water - Ohio - 1977,Etiology: Legionella unknown; Setting: Community/Municipality; Source: Undetermined water-Unknown,1977-07-01,1977-07-01,1,64,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Water - Pennsylvania - 1987,Etiology: Legionella pneumophila; Setting: Factory/Industrial Facility; Source: Other/Environmental water-Unknown,1987-07-01,1987-07-01,1,2,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Water - Pennsylvania - 2004,Etiology: Legionella pneumophila; Setting: Hospital/Health Care; Source: Drinking water-Community,2004-04-01,2004-04-01,1,3,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Water - Rhode Island - 1996,Etiology: Legionella pneumophila; Setting: Community/Municipality; Source: Other/Environmental water-Unknown,1996-08-01,1996-08-01,1,18,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Water - South Dakota - 2005,Etiology: Legionella pneumophila; Setting: Restaurant/Cafeteria; Source: Other/Environmental water-Fountain - Ornamental,2005-05-01,2005-05-01,1,18,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Water - Utah - 1984,Etiology: Legionella pneumophila; Setting: Hospital/Health Care; Source: Other/Environmental water-Unknown,1984-05-01,1984-05-01,1,4,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Person-to-person - Wisconsin - 2020,Etiology: Norovirus unknown; Clostridium difficile; Setting: Long-term care/nursing home/assisted living facility; Source: NA,2020-02-01,2020-02-01,1,47,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Person-to-person - Connecticut - 2020,Etiology: Norovirus unknown; Setting: Long-term care/nursing home/assisted living facility; Source: NA,2020-02-01,2020-02-01,1,37,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Person-to-person - Wisconsin - 2020,Etiology: Norovirus unknown; Clostridium difficile; Setting: Long-term care/nursing home/assisted living facility; Source: NA,2020-02-01,2020-02-01,1,46,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Person-to-person - Nebraska - 2020,Etiology: Norovirus Genogroup II; Setting: Long-term care/nursing home/assisted living facility; Source: NA,2020-03-01,2020-03-01,1,25,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Indeterminate/Other/Unknown - Oregon - 2020,Etiology: Norovirus; Setting: Long-term care/nursing home/assisted living facility; Source: NA,2020-03-01,2020-03-01,1,15,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Person-to-person - Wisconsin - 2020,Etiology: Norovirus unknown; Setting: Long-term care/nursing home/assisted living facility; Source: NA,2020-03-01,2020-03-01,1,32,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Person-to-person - Wisconsin - 2020,Etiology: Norovirus Genogroup II; Setting: Long-term care/nursing home/assisted living facility; Source: NA,2020-03-01,2020-03-01,1,45,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Person-to-person - Minnesota - 2020,Etiology: Norovirus unknown; Setting: Long-term care/nursing home/assisted living facility; Source: NA,2020-03-01,2020-03-01,1,38,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Water - New York - 2017,Etiology: Legionella pneumophila; Setting: NA; Source: Undetermined water-NA,2017-02-01,2017-02-01,1,4,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Person-to-person - Maine - 2019,Etiology: Norovirus Genogroup II; Setting: Long-term care/nursing home/assisted living facility; Source: NA,2019-03-01,2019-03-01,1,48,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Person-to-person - Maine - 2019,Etiology: Norovirus Genogroup II; Setting: Long-term care/nursing home/assisted living facility; Source: NA,2019-11-01,2019-11-01,1,3,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - South Carolina - 2020,"Etiology: Bacillus cereus; Setting: Restaurant - ""Fast-food""(drive up service or pay at counter); Source: Grains-Beans-rice-rice",2020-08-01,2020-08-01,1,35,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Water - Florida - 2020,Etiology: Legionella unknown; Setting: Assisted Living/Rehab; Source: Drinking water-Community,2020-03-01,2020-03-01,1,2,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Person-to-person - Rhode Island - 2020,Etiology: Norovirus unknown; Setting: Long-term care/nursing home/assisted living facility; Source: NA,2020-01-01,2020-01-01,1,46,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Person-to-person - Rhode Island - 2020,Etiology: Norovirus unknown; Setting: Long-term care/nursing home/assisted living facility; Source: NA,2020-02-01,2020-02-01,1,8,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Multistate - 2020,Etiology: Listeria monocytogenes; Setting: Unknown; Source: NA-NA-NA,2020-05-01,2020-05-01,1,4,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Multistate - 2020,"Etiology: Escherichia coli, Shiga toxin-producing; Setting: Restaurant - other or unknown type; Private home/residence; Source: NA-NA-NA",2020-08-01,2020-08-01,1,32,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Animal Contact - Multistate - 2020,Etiology: NA; Setting: NA; Source: Other poultry-NA,2020-08-01,2020-08-01,1,15,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Multistate - 2018,Etiology: Listeria monocytogenes; Listeria monocytogenes; Setting: Unknown; Source: Fruits-stone fruit-NA,2018-08-01,2018-08-01,1,7,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Multistate - 2020,Etiology: Listeria monocytogenes; Setting: Unknown; Source: Dairy-dairy products-NA,2020-05-01,2020-05-01,1,2,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Animal Contact - Multistate - 2020,Etiology: Salmonella enterica; Setting: NA; Source: Baby chick or duckling-chickens and ducks,2020-04-01,2020-04-01,1,54,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Water - Illinois - 2019,Etiology: Legionella pneumophila; Setting: Long Term Care Facility; Source: Drinking water-Community,2019-02-01,2019-02-01,1,2,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Water - Illinois - 2019,Etiology: Legionella pneumophila; Setting: Hospital/Health Care; Source: Drinking water-Community,2019-05-01,2019-05-01,1,2,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Water - Illinois - 2019,Etiology: Legionella pneumophila; Setting: Community/Municipality; Source: Other/Environmental water-Cooling Tower; Other,2019-08-01,2019-08-01,1,15,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Water - Illinois - 2019,Etiology: Legionella pneumophila; Setting: Hospital/Health Care; Source: Drinking water-Community,2019-05-01,2019-05-01,1,7,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Water - Illinois - 2019,Etiology: Legionella pneumophila; Setting: Other; Source: Drinking water-Community,2019-01-01,2019-01-01,1,2,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Water - Illinois - 2020,Etiology: Legionella pneumophila; Setting: Apartment/Condo; Source: Undetermined water-Fountain - Ornamental; Other,2020-01-01,2020-01-01,1,6,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Water - Illinois - 2020,Etiology: Legionella pneumophila; Legionella anisa; Setting: Apartment/Condo; Source: Drinking water-Community,2020-08-01,2020-08-01,1,3,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Person-to-person - Rhode Island - 2020,Etiology: Norovirus Genogroup II; Setting: Long-term care/nursing home/assisted living facility; Source: NA,2020-03-01,2020-03-01,1,52,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Colorado - 2020,"Etiology: Clostridium botulinum; Setting: Private home/residence; Source: Multiple-green chile-carrots; oil; onion; oregano; tomato; pepper, chili; vinegar",2020-10-01,2020-10-01,1,2,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Food - Multistate - 2017,Etiology: Listeria monocytogenes; Setting: Unknown; Source: NA-NA-NA,2017-04-01,2017-04-01,1,8,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
G77,List of deadly foodborne or waterborne or enteric disease outbreaks,Water - Florida - 2020,Etiology: Legionella pneumophila; Setting: Hospital/Health Care; Source: Drinking water-Community,2020-09-01,2020-09-01,1,2,National Outbreak Reporting System (NORS) Dashboard | CDC. https://wwwn.cdc.gov/norsdashboard/. Accessed 21 February 2023.,2023-02-21
