Category,Event,Event description,Timepoint start,Timepoint end,Quantity outcome 1,Reference/link to data,Accessed on,Category ID
Recessions - Post-demographic dividend,2011,"Year over year change in GDP, 2011",2011-01-01,2011-12-31,0.0739346162942332,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G52
Recessions - Post-demographic dividend,2012,"Year over year change in GDP, 2012",2012-01-01,2012-12-31,-0.00157331213068925,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G52
Recessions - Post-demographic dividend,2013,"Year over year change in GDP, 2013",2013-01-01,2013-12-31,0.00993525061274126,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G52
Recessions - Post-demographic dividend,2014,"Year over year change in GDP, 2014",2014-01-01,2014-12-31,0.019784320771681,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G52
Recessions - Post-demographic dividend,2015,"Year over year change in GDP, 2015",2015-01-01,2015-12-31,-0.0543380375891401,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G52
Recessions - Post-demographic dividend,2016,"Year over year change in GDP, 2016",2016-01-01,2016-12-31,0.0226029552143713,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G52
Recessions - Post-demographic dividend,2017,"Year over year change in GDP, 2017",2017-01-01,2017-12-31,0.0425927469716745,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G52
Recessions - Post-demographic dividend,2018,"Year over year change in GDP, 2018",2018-01-01,2018-12-31,0.0599127273851069,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G52
Recessions - Post-demographic dividend,2019,"Year over year change in GDP, 2019",2019-01-01,2019-12-31,0.0099093203438578,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G52
Recessions - Post-demographic dividend,2020,"Year over year change in GDP, 2020",2020-01-01,2020-12-31,-0.0232225727225523,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G52
Recessions - Post-demographic dividend,2021,"Year over year change in GDP, 2021",2021-01-01,2021-12-31,0.106140124346601,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G52
Recessions - Pre-demographic dividend,1961,"Year over year change in GDP, 1961",1961-01-01,1961-12-31,0.0338333477219665,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1962,"Year over year change in GDP, 1962",1962-01-01,1962-12-31,0.0920617107519942,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1963,"Year over year change in GDP, 1963",1963-01-01,1963-12-31,0.165405000336131,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1964,"Year over year change in GDP, 1964",1964-01-01,1964-12-31,-0.0684502466549029,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1965,"Year over year change in GDP, 1965",1965-01-01,1965-12-31,0.127087983388468,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1966,"Year over year change in GDP, 1966",1966-01-01,1966-12-31,0.0983509566533547,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1967,"Year over year change in GDP, 1967",1967-01-01,1967-12-31,-0.055820038360103,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1968,"Year over year change in GDP, 1968",1968-01-01,1968-12-31,0.0539986354725595,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1969,"Year over year change in GDP, 1969",1969-01-01,1969-12-31,0.132569516663254,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1970,"Year over year change in GDP, 1970",1970-01-01,1970-12-31,0.223261336602201,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1971,"Year over year change in GDP, 1971",1971-01-01,1971-12-31,-0.0225590060205816,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1972,"Year over year change in GDP, 1972",1972-01-01,1972-12-31,0.163260027395341,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1973,"Year over year change in GDP, 1973",1973-01-01,1973-12-31,0.228369949500059,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1974,"Year over year change in GDP, 1974",1974-01-01,1974-12-31,0.418226476462085,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1975,"Year over year change in GDP, 1975",1975-01-01,1975-12-31,0.142445179789634,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1976,"Year over year change in GDP, 1976",1976-01-01,1976-12-31,0.172797727492704,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1977,"Year over year change in GDP, 1977",1977-01-01,1977-12-31,0.106508964918717,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1978,"Year over year change in GDP, 1978",1978-01-01,1978-12-31,0.113779719087212,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1979,"Year over year change in GDP, 1979",1979-01-01,1979-12-31,0.262167066260703,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1980,"Year over year change in GDP, 1980",1980-01-01,1980-12-31,0.232453330857773,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1981,"Year over year change in GDP, 1981",1981-01-01,1981-12-31,0.390001099719417,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1982,"Year over year change in GDP, 1982",1982-01-01,1982-12-31,-0.064332576290738,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1983,"Year over year change in GDP, 1983",1983-01-01,1983-12-31,-0.199788871901009,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1984,"Year over year change in GDP, 1984",1984-01-01,1984-12-31,-0.0842265469361634,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1985,"Year over year change in GDP, 1985",1985-01-01,1985-12-31,0.00860970143780901,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1986,"Year over year change in GDP, 1986",1986-01-01,1986-12-31,-0.0366906034914815,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1987,"Year over year change in GDP, 1987",1987-01-01,1987-12-31,0.0956161156453332,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1988,"Year over year change in GDP, 1988",1988-01-01,1988-12-31,0.0489836209831089,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1989,"Year over year change in GDP, 1989",1989-01-01,1989-12-31,0.0124945100773903,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1990,"Year over year change in GDP, 1990",1990-01-01,1990-12-31,0.638468302769352,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1991,"Year over year change in GDP, 1991",1991-01-01,1991-12-31,-0.47268409603452,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1992,"Year over year change in GDP, 1992",1992-01-01,1992-12-31,-0.208513989316616,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1993,"Year over year change in GDP, 1993",1993-01-01,1993-12-31,-0.10949906021728,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1994,"Year over year change in GDP, 1994",1994-01-01,1994-12-31,-0.0685231315496747,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1995,"Year over year change in GDP, 1995",1995-01-01,1995-12-31,0.275565019818027,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1996,"Year over year change in GDP, 1996",1996-01-01,1996-12-31,0.109192640346051,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1997,"Year over year change in GDP, 1997",1997-01-01,1997-12-31,0.101768480955926,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1998,"Year over year change in GDP, 1998",1998-01-01,1998-12-31,0.0322110181352116,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,1999,"Year over year change in GDP, 1999",1999-01-01,1999-12-31,0.0933327544105267,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,2000,"Year over year change in GDP, 2000",2000-01-01,2000-12-31,0.158274846765251,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,2001,"Year over year change in GDP, 2001",2001-01-01,2001-12-31,-0.0489481257092031,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,2002,"Year over year change in GDP, 2002",2002-01-01,2002-12-31,0.150623387762537,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,2003,"Year over year change in GDP, 2003",2003-01-01,2003-12-31,0.0880416449693994,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,2004,"Year over year change in GDP, 2004",2004-01-01,2004-12-31,0.247142678156214,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,2005,"Year over year change in GDP, 2005",2005-01-01,2005-12-31,0.249104833156661,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,2006,"Year over year change in GDP, 2006",2006-01-01,2006-12-31,0.26369414155298,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
Recessions - Pre-demographic dividend,2007,"Year over year change in GDP, 2007",2007-01-01,2007-12-31,0.210528050177901,"“World Bank Open Data.” World Bank Open Data, https://data.worldbank.org. Accessed 28 February 2023.",2023-02-28,G50
